text_clean,label
xin ảnh,0
hard làm gì nưax thầy cứ đanh_man phi_te như_vậy là tot rồi chắc_chắn lên vcsa,0
cứ như mấy ông trại tâm_thần nghịch_kiến ấy nhỉ,2
chị khong chửi linh_lóc,0
mặc_dù có rtx 2080 và rx580 rồi nhưng thôi nếu thì nhận,0
cuong phan_con này năm sau dự là 20 đô nhé,0
hải_hà cắcc,0
cái máu lồn gì kêu lỗ là thế_lồn nào nhỉ,1
sau sing là tới hàn_quốc bằng_chứng là thím_ngân đã cài cắm điệp_viên vào đóa,0
thầy_giáo lu vai ca lon thấy giáo_lu,0
cái hàu ob này có dành trai cong như mình khong nhỉ,0
auto mua comment có_thể mua được mà nếu chốt đơn là thật đi nhưng sau không nhắn_tin shop thì đâu bán kaka,0
anh_em lưu_ý,0
ncc,1
tú trinh_đen quá mới dính,0
nguyễn_thị_hương giàu để báo nước chứ không giúp nước,0
gia cát lồn,2
chị nói_chuyện quá sản_khoái 10 like chị quá thực_tế,0
ngoài xây hẳn resort vườn_quốc_gia mới bị phát_giác không giấy_phép lê trực_đền tổ lạ,0
chúc_mừng thầy nha,0
chu_gia bảo_ơ không trả_lời được,0
nguyễn_quốc_an một giọt là nước suối tinh_khiết,0
công_thức phá_sản,0
đọc bài báo xong buồn ĩa đéo chịu,1
thuốc lào_đếy,0
hàng nóng,0
khong có hoa_hồng nếu khong làm mà chỉ giỏi phá,0
tội anh be,0
khong thuế cao nó ng ng xe ô_tô nhà_nhà_xe ô_tô lấy đg méo đâu mà đi,0
thu tuyền phan_hợp_nhóm lại các cậu ơi,0
tưởng lại quảng_cáo thuốc sinh_lực,0
hoài_giang thành trend rồi kìa,0
this is việt_nam,0
anh_em đang cmt và xem đéo được,0
em dia chi di_chi,0
lần này sẽ khác,0
sống chậm thôi các ông,0
hongkong ủng_hộ tq trả đũa mỹ_hongkong đây là chỉ một_mình bà carrie_lam và bộ sậu tay_sai tq của bà ta chứ không phải người_dân hongkong,2
suc vat là có thật,1
đinh_phước mấy cậu căng quá,0
duy_trần xin video với bạn ơi,0
tôi cung_vây nói khong với tân_hiệp phát,0
còn đây là đỉnh_cao_trí_tuệ vn,0
nếu là sela thì mọi chuyện sẽ khong dừng lại đó,0
nghe hư_trúc nhưng rất mộ dung_phục,0
phê to phê,0
ngủ đất,0
this is vietnam,0
nguyễn_hoàng_bài,0
nguyễn_hoàng_sâm fbi,0
khong vb,0
nhìn tiên_tri vũ_trụ ngon cơm rồi nghe,0
minh nguyen sập tiệm_mẩy thất_nghiệp time,0
ông nào khai_giảng không chụp ảnh điểm_danh cái,0
tuyển_thủ team chuyên_nghiệp mang pubg vn thế_giới này,0
gặp du_học_sinh cao bằng tắt nắng hết,0
tot như giọt nước,0
cháu đang còn nhỏ mà cô_chú làm hư cháu quá,0
không hiểu clg đang sảy,1
cô linda của chúng_em đâu,0
em đợi nãy á_h này cười xĩu,0
cứ từ_từ,0
không lối_thoát tiến_khong được lùi_cung không xong,0
cutee thật_sự,0
ho đéo_j bài này lại câu like mất facebook,2
lan hoa mấy đứa suốt ngày bảo người ta_đạo này nọ cả đời chỉ núp dưới bóng của người khác,2
này thì chúc_mừng với chúng_tôi,0
lê nhật_khoa đem cmt bên lộc sting,0
gửi thầy,0
ngọc anh cười xỉu_khúc đó,0
dubai mà coi cái bảng giá này là dội hàng liền chiếc hyundai i20 bên ân_độ bán 90 về vn gần 650 triệu mua chiec xe là cúng chúng_nó hơn chiếc xe kn thật,0
hôm_nay anh chưa đổi được tiền các em chịu_khó mai anh_em mình cùng bay,0
các em bình_tĩnh,0
hoàng_tử của chị ơi,0
congrats,0
catherine yangyến đỗ a_thề là có bệnh_nha về đi,0
biển team up xem có mở_rộng nuôi tôm ngoài đó được khong đó mà,0
so_sánh quá khập_khểnh hả thầy,0
mưa_gió bão bùng,0
nghe thôi biết cội_nguồn nơi nào nét đẹp của bản_sắc văn_hóa vùng_miền,0
tuyển để e_dí lon vào mạt_ngkhac,2
high fashion lắm anh,0
nhưng người hàn_khong biết kiểu_dáng đó vn có một ý_nghĩ ghê_gớm,0
các bác nhìn like,0
quá,0
di_đà phật,0
ng pháp_huhu đã buồn rồi khong có gì coi buồn hơn,0
vái lon anh ưi,0
vại là đã sai pk nhỉ,0
thành vinh có page ba gà và những người bạn đó liên_hệ xem,0
cô lại dễ_thương love you gờ cu,0
chúng_mày khong nhịn tham_ô cửa_quyền đi,2
nhân kiểu tày,0
ông này diễn_hài nói mua vui mọi người mà đừng chửi ông ấy,0
chất tiền_đoán nữa 2017 xe về 2018 xe về năm 2019 xe về tiền_đoán xa chúc 2022,0
người nhận máu,0
mom to_ne no ngam cuot phun cay_canh tot cay_lam cac_bac,0
ông đặt tên khánh_bánh ông mất rồi,0
cô minh_hiếu dễ_thương quá,0
trần dần thì 2022 việt_nam là tỉnh của tq rồi trần dần về được nữa nhỉ,0
anh_em cố_gắng nhà tránh dịch nha chết nó chôn tập_thể đó mà chết hết thì khong có ăn_cứt mỹ đâu,2
chuối khong thầy,0
phục_vụ cộng_sản mà khong mang lợi chúng những người này kì_vọng gì mong chúng_nhân từ đưa miếng xương,2
ngọc ánh sợ quá nhưng vừa về rồi,0
toi vừa đọc nhầm là miễn nhiễn,0
trang bi_bon viet tan mua dut roi bay gio chi mui khong,0
may quá idol_giới trẻ của vũ_trụ vẫn chưa dính virus,0
tú anh ba blue,0
mang tiếng fan cứng đăng nhưng đéo duyệt,1
chẳng thấy nó đẹp chỗ nào cả,1
gu thời_trang gạ địt,1
tq chắc_chắn sẽ không xâm_lược láng_giềng vì công_cuộc xâm_lược đó đã được tq hoàn_tất lâu rồi,0
hacker doi ten,0
có giáo_án moi tui idol của thầy,0
lê bảo_trâm ủa có khác giống nữa hả zậy chắc nó là bà_con của may,0
làm subnautica_nua anh ơi mẹ anh làm mặn vai lon,0
cái phận thằng yếu vùng_vẫy lắm roi phải nghe lệnh thằng to thôi,0
phuc tran cảm_ơn bạn mình nhé,0
thầy đi làm hlv t1 rồi nha các trò,0
ơh khoan khoan_tùng ơi số của lại là ngón giữa vậy,0
lê_thị_huỳnh như may giống như cánh hoa vậy,0
quần gạ chịch,1
chơi banh cơm_gạo thì đừng dại mua típ nhất là của thằng trung_thần thông_nha anh_em bám anh hoàng_cửu long miễn_phí chắc cú nhất này,0
khanh huyen vuu tot ảnh này thì công_nhận,0
giống nhau thế có họ_hàng gì không vậy,0
ông can đang bận bảo_vệ bọn ngu nhưng vẽ gánh_team và đứng bệ đá cổ nhưng vẫn cần sự cover từ đồng_đội tránh bị dive bệ đá,2
nàng công_chúa,0
em chào chị chị xinh quá thương chị quá,0
già mà dơ,1
thùy promise nghe hư_trúc nhưng lại rất mộ dung_phục em,0
lúc đó chị công_đức vô_lượng trời sẽ phù_hộ chị,0
tạ thị_ngọc_duyên công_nhận có bệh lâu_lâu tự nhớ lại chuyện cuời xong cuời vai ca lon,0
trên chuyến may bay đó nhieu người nhiễm khong khai_báo chu_đau phải minh_nhung đâu,0
người thiệt_hại là chủ xe thì để chủ xe tự_ý_thức,0
trung_đa cấp,0
yêu chị quá,0
nh vai lon anh,0
lỗ lồồn,1
chưa chắc gì ngta đã chia_tay mà đó quay lại,0
em sẽ sub abe kênh mới yên_tâm nha abe,0
dit me cái giọng cười abe nghe khốn_nạn vai lon nhưng mỗi lần em nghe em đều cười,2
tùng mới đáng iu,0
mình là dân xem bóng_đá đơn_thuần cổ_vũ đội_tuyển và cực_ghét chung toi_xàm trên khán_đài toàn đưa ảnh ng chết lên,0
có thế nói là mất hết,0
gra lên nào các bạn ơi,0
cương đặng đang bảo ông palu_lưu ấy,0
10 lên stream nghe gáy chị_em,0
tương_lai như phúc_xo thôi,0
nhờ biết đến những video của nhà tiên_tri kiêm cố zấn cấp cao của tổng_thống đỗ nam_chum mà em hết bị táo_bón,0
hàn_quốc chửi dân đông_lào và đây là hậu_quả,0
biệt_danh cần nha,0
nhan de_lam j_nhi,0
cờ giáo_hội tựng_trưng hòa_bình công_lý khong biết,0
nói qc_game lại tự_ái,0
phương_tú biết người nghe_đâu mà mấy bài đấy vẫn hit,0
ngày_xưa chị nghèo,0
mixigaminh ghe,0
hợp ní,0
anh_em vào chửi giùm toi thằng này,0
trang moon cười đỏ hết lợi,0
giang_hồ hải_phòng sau xem giang_hồ bắc_ninh dạy_dỗ đàn_em và cái kết,0
điên,2
đúng roi bạn,0
lại cà_khịa,0
thương cô ba,0
chàng trai yêu_thương bộ_tộc là bà phù_thủy đây ak anh,0
tưởng xuân hiển_vai ca lon ba chó,2
thương cô quá,0
cái này hả,0
khong icm ca_sĩ concac,2
được đấy chứ a_độ,0
sói said ông_già đang đánh toi khong trượt phát lào giờ phải xin_lỗi,0
coi cái này nè thành_viên facebook thân_mến facebook là giả_sử để được đóng_cửa gần đây nó đang trở_nên quá đông đã có nhiều thành_viên phàn_nàn rằng facebook đang trở_nên rất chậm hồ_sơ thấy rằng có rất nhiều thành_viên facebook hoạt_động,0
cảm_ơn thầy nha,0
trần dần bị đồng_tính thôi,0
fan cô minh_hiếu nè,0
đâu mà trời vẫn xanh vậy anh,0
idol một thời,0
xaolon,1
tao thích tối về lại duoc_vỗ về bờ môg phê,0
đéo mę vàng nģoc cái đéo gì láo_phét sąo ke đįt mę tųi dân trung_quőc nó chôn sőng nį bây_giö đây đéo mę dân làm nail mà sõ lá lo_la lên mąng nói là sőng mãn đöi trên lųa cái đéo gì dân chó đéo sőng gïa tąo thì có,2
idol luôn_luôn,0
diễn_viên hô ni_hút mà ngại gì mấy khác,0
xin,0
các cô_chú phải chung toi nghỉ thêm tuần nữa mới an_tâm đến lớp_học,0
anh lấy súng bắn là nó sợ,0
hoan_ho chị ba khong cai_cad zạ chị ba ung_ho khong em,0
tân bùi_duy khá giống pha mù tạt,0
bã nói tỉnh_bơ ak,0
thấy thì thấy nói giàu lắm có tiền lắm ông cháu cha lắm nước_ngoài dell có tiền về bệnh xạo_lon thì vẫn còn mỗi ngày,2
eo ôi đứa nào thảo với bố thée yêu quá,0
xin chào_ngài may có sự xuất_hiẹn trở_lại của ngài làm tôi thuyên_giảm bệnh trĩ,0
nghe khá,0
giống nhau như giọt nước mà mỗi cái là giọt nước_mắt với giọt nước thôi,1
ông ơi_sao một_số người hải_ngoại suốt,0
nè,0
xi men tiếng pháp là tuần_lễ các thiếu_nữ phá đel_bộ vòng nầy gồm chiế́c tượng_trưng chl tuần_lễ còn dân nầy mắc ngu quá nên đeo 70 chiếc,2
đoàn quang_vinh dit me quảng_cáo,0
chưa kịp hiểu sự đời thì muốn tử_tử rồi,0
yên_tâm bố cung_hòm hòm triệu tháng thôi nhưng vẫn lo được bữa tôm_hùm bữa alaska đều được,0
an_noi vua phai_thoi pn an_noi kieu khong co_nguoi,0
ông bô bắn tay run_vai lon_tùng sói said,0
bác học anh bar,0
10 đời chồng từ 17 17 cần,0
teen gif ad ơi,0
tết rồi thầy ơi,0
hãy nhớ con_người hơn vật cái ý_thức,1
lặng táo_quân vi_hành_đổi lịch phát_sóng rồi nhé chứ giờ táo_quân sẽ không chiếu vào tối 30 tết đâu,0
thầy ơi em để_ý thấy tiểu_tiểu giống vị tướng này,0
ơi_là mày báo đời dữ vậy,2
quá chời quá đất kon_tiết,0
atm cao_lãnh,0
máy_ảnh đúng rõ nét,0
thầy ba said,0
bệnh_viện đa quốc_gia tài_trợ chương_trình này,0
nghi_vấn nguyễn_đắc_tú đụ,0
xong,0
nhật có nhật_this nhật_that đất_nước văn_minh con_người được ca_ngợi sống đẹp mà vẫn có một_vài thành_phần như thế thì bảo việt_nam chả có chị,1
chửi thằng nguyễn_sin đi chị thằng này ác lắm hình_như mũi chị hiếu_hơi lệch,2
trái_tim to bằng anh lê bảo_bình được,0
mặc cái quần giống thằng biến_thái,1
im mẹ,1
nguyễn_jonh thật_ra mỹ chỉ chống học_thuyết_cộng_sản nói_riêng và những nước gây bất_ổn thế_giới chứ mỹ_khong xem độc_tài như kẻ_thù bất_cộng đái_thiên nếu loại độc_tài đó chỉ làm khổ dân nước đó mà khong ảnh_hưởng đến dân nước mỹ đến giờ các quốc_gia,2
người hùng_nam mô_a di_đà phật,0
anh này mà đưa lên báo thì hót hòn họt nhểy quên luôn cả mấy người luôn ấy,0
khắc tiệp thì lấy việt tiệp_khóa mõm lại,2
trai trắng may thấy sự đi lùi chưa,0
mi rose đâu gặp thiệt luôn,0
cô có khỏe khong,0
sợ thật,0
bạn biết facebook của chị không,0
kiều_trinh đâu toi chẳng đọc,0
đẹp thầy ơi,0
đạt phạm may_tag ông_già may vào mà hỏi,0
bị ngu,2
căng quá các bác ui,0
kute biết xa giỏi vậy,0
tại_sao lại đọc vai rớt vai rớt là gì vậy đọc tầm bậy,0
cái này nên đưa các em mẩu_giáo xem để các em biết đánh răng thế_nào đúng,0
anh nào đi đăng_ký rủ anh nhé,0
mấy thằng nhận được máu,0
nguyễn_trọng_hiệp nước miếng,0
về vn ăn mau_lon,1
sat mui vo lon_no co_hieu no vua sau vua nao_yeu nua,2
mạnh hoàng_fa thì đừng ăn_nua khỏi sợ bị ngộ_độc,0
cầu mong_thần cá_voi và thần cá_heo giúp nhật_bản cơn hoạn_nạn này,0
thực_ra bên nước_ngoài nghỉ_phép thì vẫn được nhận lương nhé ad,0
đunga rồi anh ba chíp chíp chíp cũa em,0
giống vai lon khác mỗi cái mặt,0
tầm này cấm nhập_cảnh hết,0
thôi để anh mình yên đi các pạn kikiki,0
tâm lúc trước tưởng thật coi giờ huy đăng_ký kênh luon éo coi nữa,0
vliz ơi,0
team xanh vô_phá nhà team đỏ mà team đỏ không dám team xanh bá_đạo thật hâm_mộ quá ka ka,0
đang nói_chuyện này cái ổng bẻ lái chuyện khác mãi,0
phương_dung nguyễn_năm nào cung_cúng tiền toi mệt_mỏi nơi bây ơi,0
yêu thầy,0
tao xịt máu mũi luôn chúng_mày,0
vu quynh huong đó là sự cân_bằng hoàn_hảo vãilone của tạo hóa,0
một diễn_biến khác của các bạn nam triều_tiên,0
thg nào nhập tôi vậy,0
tèo tèo tú joker,0
ông_già nầy giả_ngây giả_dại mà nói nhiều câu chí_lý phết khôn_khéo chửi_đổng như thế_này thì chẳng mật_lòng,0
mình tưởng yêu xa giúp chúng_ta cao hơn,0
phúc_hưng cai_lon me,1
xuất cai_lon đm quần_áo vn toàn nhập_siêu từ tq hết 70 chứ xuất_xuất cai_lon me chúng_mày,2
phải lạc_quan lên thôi rồi cái gì phải toàn dân có ý_thức chắc_chắn sẽ vượt,0
em hỏi ceo là gì thế 33,0
tui nghĩ là xe merc sẽ có camera hành_trình phía sau lưu lại xe nào quay được cảnh này tội cắt ghép clip này là bôi nhọ lãnh_đạo vu_khống xuyên_tạc chứ ít gì,2
quá cô minh_hiếu,0
thiên_cơ bất_khả_lộ,0
đức mạnh chu_tot nha bạn,0
thế thì sói lấy gì uống sữa,0
tủnn tủnn trẩu,2
tại_sao phải trả_lời thầy,0
phía cuối đường,0
đền cái nhá vào nước ng ta phá_hoại dân đéo đồng_ý nhá chỉ có tay_sai tàu đồng_ý vào thôi cút hết về nước,2
cười muốn sặc_cơm luôn,0
abe,0
nghe nói nv tốp xin một lần,0
chung toi_mày tuổi lồn nói thế nó vuông,2
huyền_khánh phùng anh mình lương tr chắc khong mua nổi rồi,0
th lào làm_gì có biển nhie,0
vòng thầy hiệu_trưởng hơi nặng,0
hoàng ngọc hòa sũa,2
đéo thèm làm vì họ biết khả_năng của họ đến đâu,1
miba young,0
xem cái này chỉ muốn ỉa vào mặt mấy thằng xây tượng_đài,2
ỳe ỳe ỳe 33,0
nguyễn_việt_cường thằng này tù rồi,2
chưi khỉ gì mà chửi anh_em khong ngta lao_động kiếm sống thôi mà người vn thì phải đi xklđ mấy anh mới thu thuế chứ,0
công_ty anh đâu vậy,0
thôi xong ăn_lon rồi,1
thôi may ơi chết vì corona lại mang_tiếng đất_nước mình,0
hieu wut,0
bê đê sống thật đi chị,0
về đi nam,0
ông_già lại bắt tôi quảng_cáo anh_em sói said,0
gáy mạnh lên,0
anh nguyen xĩu,0
thanh tuấn_ủa có liên_quan,0
thầy éo đi show nữa ak,0
lan vi_quả này mưa_rào roi,0
cút nó nhanh,0
đài_loan mà tìm chứ nó mới giỏi ngồi đó mà nói dốc,0
thien duong cs ngo tq mun hai vn van tiep_tay tq,2
xem mà máu dồn lên não luôn,0
ah_độ đẹp_đôi với chị trang quá,0
page pr khong mà thắm ơi,0
đúng nghĩa_bóp dái cả team thầy đánh ntn lủng hết rồi,2
tức_nhiên mày xạo quá,2
thay_vì đi làm tóc tốn tgian có_khi còn gì toi mua mẹ bộ tóc giả về nhanh,0
