input_text,target_reason
hate-speech-qa: Ngữ cảnh: 'Bake ơi là bake đm đi đâu cũng bị chửi vậy từ miền nam tụi t chửi chưa xuể thì ra nước ngoài nó cho vào danh sách đen cấm được xin visa? Về bển ở đi tụi m thích phá gì thì phá. Khỉ rừng vừa thôi ?' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị 'Bake', 'đm' và 'Khỉ rừng' để xúc phạm, hạ thấp nhân phẩm một nhóm người, thể hiện sự thù địch và phân biệt đối xử."
hate-speech-qa: Ngữ cảnh: 'Yettt' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Hâhhahaha được fan cưng r nhá =)))))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Vũ Thanh Huyền thấy cmt của bạn này nghe mùi ích kỉ tính vào nói vài câu mà thấy các bác nói nhiều quá thôi em xin rút hí hí' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'ích kỉ' để gán nhãn tiêu cực, đánh giá cá nhân người khác một cách xúc phạm."
hate-speech-qa: Ngữ cảnh: 'đúng là ngu dân' Câu hỏi: Tại sao câu này độc hại?,Từ 'ngu dân' mang hàm ý hạ thấp nhóm người 
hate-speech-qa: Ngữ cảnh: 'Thật thà có j nói đó là người miền Tây ❤️' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Ở mỹ có xả súng,khủng bố,hiếp dâm,nghèo đói,thuế thừa kế 40%,bị cảnh sát đàn áp lạm quyền' Câu hỏi: Tại sao câu này độc hại?","Các từ 'hiếp dâm', 'khủng bố', 'đàn áp lạm quyền' mô tả các vấn đề xã hội nghiêm trọng, tạo hình ảnh tiêu cực, thù địch và khái quát hóa về một quốc gia."
hate-speech-qa: Ngữ cảnh: 'Nhìn là thấy kg có gì rồi . Coi chừng bị lừa' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'k rãnh loz làm gì lên xem abe' Câu hỏi: Tại sao câu này độc hại?,"Từ 'loz' là từ tục tĩu, xúc phạm, dùng để chửi rủa hoặc thể hiện sự khinh miệt, hạ thấp người khác."
hate-speech-qa: Ngữ cảnh: 'Con nay hun du lam nhin cai mo no ko vua Kia thay cho chuoi thach thuc nguoi ta Kia 😲🤦‍♀️😡' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ 'Con', 'hung dữ', 'cái mỏ nó', 'chửi' để miệt thị, xúc phạm ngoại hình và hành vi, mang tính chất hạ thấp nhân phẩm và phi nhân hóa đối tượng."
hate-speech-qa: Ngữ cảnh: 'Lua dao nhung nguoi nhe long .lua dao cac dan mang . ve vn la may chet me do con be de cho nhu may se qua bao' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ ""chet me"", ""con be de cho"" mang tính xúc phạm nặng nề, miệt thị giới tính và đe dọa bạo lực."
"hate-speech-qa: Ngữ cảnh: 'RIết thằng ad chửi nhảm quá, cp1 gì thì chửi bệnh viện. Lôi cả cái đất nước vào làm gì :))' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ 'thằng' và 'chửi nhảm' mang tính miệt thị, hạ thấp, thể hiện sự thiếu tôn trọng đối với người khác."
"hate-speech-qa: Ngữ cảnh: 'hãy hô vang câu ""Đảng Cộng Sản Việt Nam Quang Vinh Muôn Năm"" và điều kì diệu sẽ xảy ra... :D' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Vũ Khắc Tiệp-kẻ chân dài, đầu ngắn?' Câu hỏi: Tại sao câu này độc hại?","Cụm từ ""'đầu ngắn'"" là lời miệt thị trí tuệ, ám chỉ sự kém thông minh, mang tính xúc phạm cá nhân.
"
hate-speech-qa: Ngữ cảnh: 'Cái thứ hạ đẳng :))' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'hạ đẳng' xúc phạm, miệt thị, gán nhãn người khác là thấp kém, hạ thấp nhân phẩm và phân biệt đối xử."
hate-speech-qa: Ngữ cảnh: 'Phục cái lồn mẹ chúng mày ý' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu, xúc phạm nặng nề ('lồn mẹ chúng mày') để chửi rủa, hạ thấp nhân phẩm đối tượng."
"hate-speech-qa: Ngữ cảnh: 'Nhân loại giờ đây giảm bớt ác mộng rồi, chỉ còn góc châu Á còn ác mộng thôi.' Câu hỏi: Tại sao câu này độc hại?","Kỳ thị, quy chụp tiêu cực 'góc châu Á còn ác mộng', ám chỉ một khu vực/nhóm người là vấn đề, tạo định kiến chủng tộc/địa lý."
"hate-speech-qa: Ngữ cảnh: 'cách đây cũng 1 2 năm nghe tin đứa trẻ sinh ra đã cõng 22 triệu giờ 29 triệu , mấy ông đi vay tiền để tăng GDP à =))' Câu hỏi: Tại sao câu này độc hại?","Chế giễu bằng cụm từ ('cõng 22 triệu', 'mấy ông đi vay tiền'), xuyên tạc thô thiển về nợ công và kinh tế vĩ mô, đồng thời mỉa mai quản lý nhà nước nhằm kích động bất mãn."
hate-speech-qa: Ngữ cảnh: 'Có trao giấy khen ko thầy' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Dân phát hiện cục cứt lạ sắp ra, báo cáo câpm trên, cấp trên bảo chờ kinh phí mới dc ỉa' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Mixi trong phim khi xem xong clip này belike :' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Bọn dân trí thấp toàn chăm chăm chửi mẹ Nhung mà ko biết những người lí trí nhìn ra bọn du khách nước ngoài trên máy bay đó cũng mang mầm bệnh:))) ngu xuẩn thật:))' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng các từ 'dân trí thấp', 'bọn', 'ngu xuẩn' để miệt thị, xúc phạm và hạ thấp giá trị của một nhóm người, thể hiện sự phân biệt đối xử."
hate-speech-qa: Ngữ cảnh: '@Kỹ Năng Sinh Tồn ngáo đá hả bạn có làm j bn chưa mà chửi người ta' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'ngáo đá' là từ lóng miệt thị, ám chỉ người dùng ma túy, xúc phạm nhân phẩm và trí tuệ người khác."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Thùy Linh :))))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Đm nợ cộng sản,chính xác là tàu ngập cmn đầu ra rồi :)))) dân mỹ nó chửi như hát hay :)) ngồi ấy mà ẳng' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ tục tĩu ('Đm', 'cmn') và miệt thị, hạ thấp người khác bằng cách ví von với động vật ('ẳng'), mang tính xúc phạm và thiếu tôn trọng."
hate-speech-qa: Ngữ cảnh: 'Dép mixi chuyên diệt mãnh thú đâu a' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Ngoài ra bắn bỏ mẹ những thằng đeo biết lon j cũng đăng lung tung , khoá mõm lại' Câu hỏi: Tại sao câu này độc hại?","Sử dụng 'bắn bỏ mẹ', 'thằng', 'đeo biết lon j', 'khoá mõm lại' thể hiện bạo lực, miệt thị, và xúc phạm nghiêm trọng, mang tính chất thù địch."
hate-speech-qa: Ngữ cảnh: 'Đam mê kiếm tiền cũng hợp lí mà :))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: '4k8 con mắt đang xem chắc chắn ăn tết xa nhà 🙂' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Ngay cả việc cứu dân vùng lũ mà chính tay bọn cầm đầu ở trên thủy điện gây ra mà chúng cũng ko làm được rồi lại đi ganh ghét với những người như PA vì đã giúp được dân và dân ủng hộ,nếu như ở mấy nước đa đảng thì nó lật cái bọn chóp bu này lâu rồi,ăn ở ko rồi lại địt thúi' Câu hỏi: Tại sao câu này độc hại?","Câu này độc hại vì sử dụng từ ngữ tục tĩu, xúc phạm như 'bọn cầm đầu', 'bọn chóp bu', 'địt thúi' để miệt thị và hạ thấp phẩm giá một nhóm người."
"hate-speech-qa: Ngữ cảnh: 'Clip của thằng mặt lồn vks long an yêu cầu ""giết quách"" Hồ Duy Hải vì giam giữ ""loại"" này ""rất cực ảnh hưởng đến tình hình an ninh chính trị""' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ tục tĩu ('thằng mặt lồn'), kêu gọi bạo lực ('giết quách') và hạ thấp nhân phẩm ('loại'), thể hiện sự thù địch và xúc phạm nghiêm trọng."
hate-speech-qa: Ngữ cảnh: 'đánh lạc hướng dư luận đó mà' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'phải thế mới me được mấy thằng lồn vi phạm luật giao thông chứ , bắt hết con mẹ tụi nó đi mấy anh ơi .' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ 'thằng lồn' và 'con mẹ' là xúc phạm, hạ thấp nhân phẩm, thể hiện sự thù địch và coi thường đối tượng được nhắc đến."
"hate-speech-qa: Ngữ cảnh: 'Độc lập, tự do, hạnh phúc hơn 40 năm rồi mà vẫn phải ngửa tay xin tiền tư bản a. Sao đảng ta tài tình thế ... ;-)' Câu hỏi: Tại sao câu này độc hại?","Cáo buộc bằng cụm từ ('ngửa tay xin tiền tư bản'), vu khống sai lệch về hợp tác kinh tế, đồng thời mỉa mai thể chế nhằm kích động, bôi nhọ tự tôn dân tộc."
hate-speech-qa: Ngữ cảnh: 'Bọn rẻ tiền này mà nhà nước muốn đập thì chúng nó chết từ vài năm trc rồi' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'Bọn rẻ tiền này' hạ thấp giá trị con người, cùng với 'đập' và 'chết' thể hiện mong muốn bạo lực, gây hại cho một nhóm người."
hate-speech-qa: Ngữ cảnh: 'Bài hát phải nói là như con cac.' Câu hỏi: Tại sao câu này độc hại?,"'con cac' là từ tục tĩu chỉ bộ phận sinh dục nam, dùng để miệt thị, thể hiện sự khinh bỉ cực độ đối với bài hát."
hate-speech-qa: Ngữ cảnh: 'A ơi :)) Máy bay mà dỗi thì làm sao cho nó nguôi giận đây ạ =))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'cô Ba có râu ha ha' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'có râu' để chế giễu ngoại hình phụ nữ, ngụ ý lệch chuẩn giới tính, mang tính miệt thị và body-shaming."
hate-speech-qa: Ngữ cảnh: 'Ca nha oi co 1 ba khung bi tam than .kieu no di cau an cuc di......' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ""ba khung"", ""bi tam than"" và ""cau an cuc di"" để xúc phạm, kỳ thị người có vấn đề tâm lý và hoàn cảnh khó khăn."
hate-speech-qa: Ngữ cảnh: 'Idol mới' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nguyên Phạm.' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Khác mỗi cái mặt a ei :))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Anna Nguyễn càng nghe càng hay với kiểu luyến láy vẫn y nguyên' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Tâm kaka' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chào abe nhận lì xì nè' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Như Quỳnh zoo zooo' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chị Ba xạo l**' Câu hỏi: Tại sao câu này độc hại?,Từ 'xạo l**' là từ chửi thề nặng nhắm tới một cá nhân nhằm hạ thấp danh dự
hate-speech-qa: Ngữ cảnh: 'Làm nhạc ri chết tụi học sinh' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Bố m cũng đến chịu cách ăn mac khác người của nó !' Câu hỏi: Tại sao câu này độc hại?,"Bố m' là từ chửi thề. 'khác người' mang ý miệt thị, đánh giá tiêu cực hành vi của người khác, thể hiện sự thiếu tôn trọng."
hate-speech-qa: Ngữ cảnh: 'Lũ ngu vô học... viết tiêu đề còn sai chính tả.' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng các từ ngữ miệt thị 'Lũ ngu vô học' để công kích trí tuệ và trình độ học vấn, mang tính xúc phạm cá nhân."
"hate-speech-qa: Ngữ cảnh: 'Trư Bát Giới bạn ơi, nó cố tình uống hạ sốt,khai gian thì bố cụ ô kiểm tra yte ở sân bay biết dc à??? ko thể tha thứ cho con chó này dc.' Câu hỏi: Tại sao câu này độc hại?","Lăng mạ bằng từ ('con chó'), xúc phạm nhân phẩm cá nhân thô bạo, đồng thời kích động thù hận, giận dữ cực đoan bằng ngôn từ độc hại."
hate-speech-qa: Ngữ cảnh: 'Phương Linh trend cánh hoa thây haha' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'bọn Trung Cẩu mới vừa ra lệnh đốt sách bên tụi nó kìa, thấy quen chưa :))))' Câu hỏi: Tại sao câu này độc hại?","Từ 'Trung Cẩu' là miệt thị, xúc phạm, và phi nhân hóa, thể hiện sự thù địch với người Trung Quốc."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Hương sam nè' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đáng nhẽ m k nên về nước 🙂' Câu hỏi: Tại sao câu này độc hại?,"Cụm từ 'k nên về nước' là lời xúc phạm, thể hiện sự xua đuổi và ngụ ý cá nhân không được chào đón. Từ 'm' thiếu tôn trọng."
